datum,uur,temp,rv,dampdruk,zonnestraling,regen_TB,wind_9m,wind_dir,wind_hor,wind_dir,wind_2m,wind_4m,wind_6m,regen_TB
19/04/2014,13,13.5,49.9,771.1,0.481,0,2.7,,2.82,71.95,1.84,2.07,2.34,0
19/04/2014,14,14.8,45.2,762.8,0.7079,0,3.5,,3.5,76.92,2.15,2.52,2.86,0
19/04/2014,15,15.9,41.6,751.5,0.5946,0,3.4,,3.39,63.64,2.19,2.59,3,0
19/04/2014,16,16.6,40.9,770.9,0.4513,0,3.3,,3.21,61.36,1.98,2.4,2.81,0
19/04/2014,17,16.7,41.6,792.9,0.2915,0,3.4,,3.44,68.34,2.15,2.54,2.92,0
19/04/2014,18,16.5,44.7,837.9,0.1355,0,3.2,,3.24,65.78,1.9,2.28,2.66,0
19/04/2014,19,15.8,49.1,883.2,0.0178,0,1.6,,1.65,56.82,0.98,1.19,1.37,0
19/04/2014,20,15.0,55.7,946.3,-0.0022,0,1.5,,1.49,56.77,0.97,1.19,1.31,0
19/04/2014,21,14.7,59.8,998.3,-0.0007,0,1.7,,1.77,65.17,1.04,1.26,1.33,0
19/04/2014,22,14.3,64.8,1053.6,-0.001,0,2.2,,2.14,68.22,1.33,1.55,1.67,0
19/04/2014,23,13.7,73.4,1149.8,-0.0025,0,2.1,,2.17,73.14,1.26,1.52,1.37,0
20/04/2014,0,13.1,80.6,1213.1,-0.0026,0,1.7,,1.83,75.8,0.95,1.18,0.82,0
20/04/2014,1,12.5,84.6,1226.1,-0.0023,0,1.6,,1.8,78.97,0.9,1.12,0.74,0
20/04/2014,2,12.0,87.1,1218.9,-0.0022,0,1.8,,2.04,73.08,0.91,1.17,0.86,0
20/04/2014,3,11.4,90.7,1223.4,-0.0023,0,1.1,,1.41,83.86,0.52,0.69,0.27,0
20/04/2014,4,10.9,95.3,1242.1,-0.0016,0,0.8,,1.11,90.41,0.27,0.45,0.09,0
20/04/2014,5,10.5,99.0,1253.4,0.001,0,0.8,,1.02,91.96,0.19,0.35,0.06,0
20/04/2014,6,10.4,99.8,1260.2,0.0306,0,1.0,,1.2,92.77,0.42,0.57,0.22,0
20/04/2014,7,11.6,98.9,1354.3,0.0797,0,1.5,,1.65,88.79,0.87,1.02,0.66,0
20/04/2014,8,13.6,91.3,1420.3,0.1988,0,1.9,,2.06,81.33,1.2,1.4,1.11,0
20/04/2014,9,15.0,84.4,1441.9,0.4394,0,3.0,,3.17,76.76,1.8,2.12,2.23,0
20/04/2014,10,17.3,74.2,1463.8,0.6234,0,3.5,,3.83,84.88,2.32,2.63,2.99,0
20/04/2014,11,19.0,63.2,1385.7,0.6684,0,4.1,,4.33,90.15,2.55,2.96,3.42,0
20/04/2014,12,19.4,55.0,1238.9,0.438,0,3.9,,4.27,96.66,2.47,2.82,3.31,0
20/04/2014,13,20.3,46.1,1099.5,0.5563,0,4.1,,4.2,115.57,2.59,3.01,3.4,0
20/04/2014,14,20.0,45.0,1054.1,0.3895,0,3.4,,3.21,142.12,1.92,2.31,2.57,0
20/04/2014,15,19.7,47.6,1091.5,0.175,0,2.3,,2.53,143.78,1.45,1.75,1.93,0
20/04/2014,16,19.9,48.7,1130.9,0.3212,0,2.3,,2.32,130.84,1.41,1.64,1.8,0
20/04/2014,17,19.8,47.7,1099.9,0.1302,0,2.7,,2.99,127.15,1.78,2.13,2.38,0
20/04/2014,18,19.0,49.8,1093.7,0.0389,0,1.8,,1.88,127.43,0.97,1.18,1.34,0
20/04/2014,19,18.5,48.6,1036.4,0.0029,0,1.3,,1.5,131.92,0.69,0.87,0.97,0
20/04/2014,20,17.6,53.6,1078.9,-0.0014,0,0.7,,1.04,119.15,0.25,0.43,0.52,0
20/04/2014,21,16.5,61.1,1144.9,-0.0014,0,0.5,,0.83,121.99,0.12,0.24,0.24,0
20/04/2014,22,14.8,79.3,1336.6,-0.0019,0,0.3,,0.67,174.05,0.14,0.14,0.12,0
20/04/2014,23,13.5,85.3,1322.7,-0.0019,0,0.2,,0.56,156.09,0.08,0.1,0.09,0
21/04/2014,0,12.0,95.0,1331.6,-0.0021,0,0.1,,0.48,183.9,0.03,0.07,0.05,0
21/04/2014,1,10.5,99.7,1262.7,-0.0021,0,0.1,,0.52,181.03,0,0.01,0.04,0
21/04/2014,2,9.3,99.8,1169.5,-0.0018,0,0.2,,0.52,188.59,0,0,0,0
21/04/2014,3,8.3,99.8,1090.1,-0.002,0,0.2,,0.52,214.06,0,0.01,0,0
21/04/2014,4,7.6,99.8,1040.6,-0.0016,0,0.2,,0.49,203.17,0.03,0.03,0,0
21/04/2014,5,7.3,99.8,1024.2,0.0017,0,0.1,,0.48,142.32,0.03,0.04,0.08,0
21/04/2014,6,8.3,99.8,1090.6,0.063,0,0.2,,0.63,166.61,0.01,0.05,0.1,0
21/04/2014,7,11.1,88.8,1165.7,0.2384,0,1.3,,1.41,103.3,0.58,0.64,0.85,0
21/04/2014,8,13.7,74.8,1174.3,0.2902,0,1.2,,1.48,97.28,0.76,0.9,0.9,0
21/04/2014,9,15.7,67.6,1205.0,0.5367,0,1.8,,2.07,103.65,1.14,1.35,1.52,0
21/04/2014,10,17.5,58.4,1166.6,0.647,0,1.9,,1.93,85.57,1.22,1.51,1.68,0
21/04/2014,11,18.7,49.9,1073.8,0.6838,0,1.8,,1.8,82.53,1.17,1.4,1.54,0
21/04/2014,12,19.7,44.6,1022.5,0.718,0,1.8,,2.01,117.79,1.23,1.46,1.63,0
21/04/2014,13,20.2,39.0,919.9,0.4017,0,1.1,,0.99,61.99,0.73,0.89,0.92,0
21/04/2014,14,19.8,39.2,902.9,0.132,0,1.2,,1.08,29.35,0.74,0.95,1.05,0
21/04/2014,15,16.4,66.8,1235.4,0.1502,0,2.1,,2.28,78.42,1.25,1.52,1.79,0.7
21/04/2014,16,16.4,68.8,1285.3,0.2804,0,3.8,,4.01,118.23,2.39,2.83,3.21,0
21/04/2014,17,14.7,79.0,1315.7,0.0682,0,2.2,,2.57,178.89,1.5,1.78,1.96,0
21/04/2014,18,13.5,91.3,1416.0,0.0208,0,0.9,,1.05,227.06,0.29,0.46,0.53,1.2
21/04/2014,19,12.4,99.8,1439.3,0.0089,0,1.3,,1.61,130.3,0.72,0.88,0.98,0.3
21/04/2014,20,12.0,99.8,1397.1,-0.0001,0,1.1,,1.32,136.98,0.47,0.62,0.28,0
21/04/2014,21,11.7,99.8,1370.3,-0.0003,0,1.0,,1.27,141.94,0.46,0.6,0.19,0.1
21/04/2014,22,11.5,99.8,1355.3,-0.0005,0,0.7,,1.07,211.9,0.26,0.42,0.09,0
21/04/2014,23,11.4,99.8,1349.3,-0.0004,0,0.5,,0.84,178.26,0.16,0.28,0.04,0
22/04/2014,0,11.4,99.8,1349.3,-0.0004,0,0.6,,0.95,213.63,0.1,0.25,0,0
22/04/2014,1,11.4,99.8,1341.0,-0.0012,0,0.7,,1.18,201.98,0.26,0.41,0.03,0
22/04/2014,2,11.0,99.8,1309.9,-0.001,0,0.7,,1.1,205.49,0.24,0.42,0.04,0
22/04/2014,3,10.9,99.8,1297.3,-0.0012,0,1.0,,1.49,206.83,0.51,0.7,0.28,0
22/04/2014,4,10.6,99.8,1273.2,-0.0011,0,1.4,,1.78,213.33,0.69,0.91,0.6,0
22/04/2014,5,10.1,99.8,1234.2,0.0029,0,1.4,,1.85,212.96,0.84,1.05,0.53,0
22/04/2014,6,10.0,99.8,1226.8,0.0551,0,1.5,,1.95,207.82,0.91,1.13,0.6,0
22/04/2014,7,10.6,99.3,1266.4,0.1015,0,1.4,,1.71,213.6,0.87,1.04,0.48,0
22/04/2014,8,11.6,93.3,1276.9,0.323,0,2.0,,2.14,215.19,1.31,1.54,1.16,0
22/04/2014,9,13.4,80.8,1239.2,0.5739,0,2.7,,2.69,214.07,1.65,1.89,2.06,0
22/04/2014,10,14.7,74.2,1242.6,0.6783,0,2.2,,2.28,219.29,1.48,1.74,1.91,0
22/04/2014,11,15.9,65.9,1191.4,0.7087,0,2.9,,2.92,220.58,1.8,2.09,2.33,0
22/04/2014,12,16.8,60.7,1158.4,0.6121,0,2.4,,2.39,229.48,1.44,1.69,1.88,0
22/04/2014,13,17.3,57.5,1133.7,0.4521,0,1.8,,1.9,226.13,1.05,1.25,1.39,0
22/04/2014,14,17.2,57.5,1127.3,0.2254,0,1.7,,1.79,222.26,0.86,1.1,1.24,0
22/04/2014,15,16.7,68.5,1301.0,0.2822,0,1.2,,1.56,164.86,0.73,0.88,1,0.1
22/04/2014,16,16.7,67.0,1267.5,0.2182,0,2.4,,2.64,136.18,1.52,1.79,2.01,0
22/04/2014,17,15.8,73.5,1322.8,0.3277,0,2.0,,2.26,154.48,1.3,1.5,1.68,0
22/04/2014,18,16.6,64.6,1219.5,0.1508,0,1.3,,1.43,148.16,0.72,0.89,0.94,0
22/04/2014,19,15.9,71.4,1289.3,0.0437,0,1.6,,1.72,125.39,0.82,1.03,1.19,0.3
22/04/2014,20,14.1,95.9,1539.7,0.0004,0,1.1,,1.38,150.83,0.57,0.72,0.79,0.1
22/04/2014,21,13.4,97.4,1496.3,-0.0003,0,0.7,,0.94,129.52,0.29,0.37,0.41,0
22/04/2014,22,12.0,99.8,1395.9,-0.002,0,0.3,,0.59,163.91,0.06,0.14,0.02,0
22/04/2014,23,10.6,99.8,1279.9,-0.0018,0,0.3,,0.75,198.13,0.1,0.2,0.17,0
23/04/2014,0,10.1,99.8,1237.0,-0.0006,0,0.2,,0.55,193.23,0.03,0.1,0,0
23/04/2014,1,10.1,99.8,1232.1,-0.0006,0,0.4,,0.71,209.34,0.08,0.18,0.05,0
23/04/2014,2,10.1,99.8,1234.2,-0.0006,0,0.3,,0.51,214.4,0.1,0.18,0,0
23/04/2014,3,10.0,99.8,1226.4,-0.0012,0,0.3,,0.58,226.72,0.05,0.18,0,0
23/04/2014,4,9.7,99.8,1204.6,-0.0012,0,0.4,,0.7,218.13,0.03,0.14,0.05,0
23/04/2014,5,9.3,99.8,1167.3,0.0021,0,0.3,,0.64,174.79,0.08,0.16,0.12,0
23/04/2014,6,9.1,99.8,1157.5,0.0585,0,0.1,,0.53,172.94,0,0.05,0,0
23/04/2014,7,10.8,99.8,1293.4,0.2248,0,0.5,,0.68,229.82,0.23,0.34,0.11,0
23/04/2014,8,12.7,99.7,1460.7,0.3939,0,1.3,,1.32,234.36,0.69,0.86,0.9,0
23/04/2014,9,14.6,89.3,1486.5,0.5324,0,1.2,,1.22,246.12,0.68,0.87,0.91,0
23/04/2014,10,16.3,72.2,1337.3,0.6561,0,1.4,,1.38,245.74,0.87,1.07,1.13,0
23/04/2014,11,17.5,65.6,1307.6,0.7658,0,1.7,,1.6,244.07,1.01,1.2,1.29,0
23/04/2014,12,18.6,56.2,1200.4,0.7405,0,1.7,,1.53,245.3,0.9,1.15,1.28,0
23/04/2014,13,19.1,50.8,1125.5,0.6216,0,1.5,,1.34,240.31,1.02,1.18,1.23,0
23/04/2014,14,20.0,45.0,1052.2,0.7466,0,1.8,,1.95,190.31,1.19,1.38,1.49,0
23/04/2014,15,20.2,43.9,1037.5,0.5319,0,1.6,,1.75,203.11,0.95,1.21,1.32,0
23/04/2014,16,20.3,43.4,1031.2,0.3288,0,1.2,,1.16,194.39,0.63,0.86,0.84,0
23/04/2014,17,20.3,44.4,1056.2,0.2331,0,0.9,,0.91,236.93,0.27,0.54,0.49,0
23/04/2014,18,19.5,47.7,1082.2,0.0902,0,0.8,,0.94,241.42,0.09,0.41,0.26,0
23/04/2014,19,18.0,58.1,1188.8,0.0152,0,0.2,,0.66,197.54,0,0.14,0.03,0
23/04/2014,20,15.2,79.7,1379.6,-0.0027,0,0.1,,0.61,180.95,0,0.06,0,0
23/04/2014,21,13.3,90.6,1385.9,-0.0022,0,0.1,,0.57,187.03,0,0.02,0,0
23/04/2014,22,12.0,97.9,1370.6,-0.002,0,0.3,,0.65,186.44,0.06,0.16,0.15,0
23/04/2014,23,11.1,99.8,1316.1,-0.0024,0,0.6,,0.86,223,0,0.29,0.08,0
24/04/2014,0,10.5,99.8,1268.3,-0.002,0,0.3,,0.72,195.02,0,0.12,0,0
24/04/2014,1,9.6,99.8,1194.8,-0.0018,0,0.5,,0.82,221.62,0,0.19,0.15,0
24/04/2014,2,9.4,99.8,1175.3,-0.0011,0,0.4,,0.8,217,0,0.15,0.11,0
24/04/2014,3,9.4,99.8,1180.6,-0.0004,0,0.5,,0.74,223.26,0,0.14,0.06,0
24/04/2014,4,9.8,99.8,1206.1,-0.0006,0,0.5,,0.82,224.66,0,0.1,0.06,0
24/04/2014,5,10.1,99.8,1235.5,0.0038,0,0.4,,0.7,199.71,0,0.05,0.16,0
24/04/2014,6,10.5,99.8,1265.3,0.0358,0,0.6,,0.89,224.39,0.01,0.22,0.24,0
24/04/2014,7,11.6,99.8,1368.3,0.0785,0,0.4,,0.81,209.98,0,0.22,0.2,0
24/04/2014,8,13.0,99.8,1498.8,0.0634,0,0.8,,1.16,216.73,0.02,0.49,0.49,0.1
24/04/2014,9,13.4,99.8,1531.2,0.1383,0,0.8,,0.91,243.56,0.04,0.52,0.35,0.6
24/04/2014,10,13.7,99.7,1560.9,0.1157,0,0.9,,0.99,247.43,0.12,0.57,0.32,1.1
24/04/2014,11,15.0,99.6,1697.2,0.6503,0,1.7,,1.42,327.55,1.07,1.39,1.48,0
24/04/2014,12,16.1,93.9,1717.2,0.3824,0,2.3,,2.14,328.29,1.52,1.91,2.12,0
24/04/2014,13,17.2,83.5,1635.9,0.5075,0,2.0,,1.79,335.29,1.32,1.61,1.77,0
24/04/2014,14,17.7,79.4,1604.7,0.5321,0,2.5,,2.22,303.1,1.44,1.89,2.1,0
24/04/2014,15,18.1,78.6,1633.2,0.4637,0,2.7,,2.42,303.34,1.52,1.98,2.22,0
24/04/2014,16,18.6,75.1,1610.5,0.412,0,2.8,,2.61,316.77,1.76,2.24,2.5,0
24/04/2014,17,18.7,76.6,1651.6,0.2514,0,2.4,,2.28,331.83,1.62,2.04,2.29,0
24/04/2014,18,18.2,79.5,1664.4,0.1042,0,1.8,,1.85,330.81,1.23,1.58,1.82,0
24/04/2014,19,17.1,76.7,1500.0,0.0184,0,1.9,,2.11,71.13,1.16,1.39,1.65,0
24/04/2014,20,15.0,87.5,1488.0,-0.0027,0,1.1,,1.1,53.48,0.61,0.78,0.98,0
24/04/2014,21,14.0,96.4,1540.8,-0.0021,0,0.8,,0.91,62.34,0.28,0.41,0.54,0
24/04/2014,22,13.9,95.8,1517.8,-0.0013,0,0.7,,0.91,96.36,0.26,0.4,0.44,0
24/04/2014,23,14.0,99.2,1582.4,-0.0009,0,1.4,,1.58,85.35,0.82,0.98,1.16,0
25/04/2014,0,13.3,99.8,1525.5,-0.0015,0,1.0,,1.29,194.14,0.65,0.77,0.81,0.1
25/04/2014,1,12.6,99.8,1455.0,-0.0016,0,0.5,,0.78,226.39,0.17,0.22,0.12,0.2
25/04/2014,2,12.0,99.8,1399.7,-0.0015,0,0.7,,0.82,79.66,0.25,0.35,0.33,0
25/04/2014,3,11.9,99.8,1388.7,-0.0013,0,0.6,,0.65,40.81,0.31,0.43,0.48,0
25/04/2014,4,11.6,99.8,1365.8,-0.0008,0,0.5,,0.69,111.92,0.2,0.28,0.34,0
25/04/2014,5,11.6,99.8,1365.2,0.0108,0,0.5,,0.61,73.93,0.13,0.2,0.27,0.1
25/04/2014,6,12.6,99.8,1453.7,0.086,0,0.7,,0.85,85.6,0.26,0.38,0.5,0
25/04/2014,7,14.1,98.8,1591.9,0.2026,0,1.4,,1.65,88.82,0.84,0.98,1.15,0
25/04/2014,8,15.4,92.6,1617.5,0.285,0,2.1,,2.43,97.1,1.31,1.48,1.74,0
25/04/2014,9,17.0,85.0,1650.4,0.4927,0,2.7,,2.95,90.89,1.66,1.86,2.21,0
25/04/2014,10,19.6,73.4,1666.8,0.5715,0,2.6,,3.05,102.45,1.65,1.95,2.26,0
25/04/2014,11,21.3,65.1,1651.4,0.6437,0,2.8,,3.04,104.69,1.69,1.95,2.29,0
25/04/2014,12,22.8,55.0,1515.6,0.5907,0,2.7,,3.08,133.2,1.78,2.07,2.35,0
25/04/2014,13,23.8,43.0,1269.9,0.7045,0,3.2,,3.18,141.34,1.94,2.2,2.52,0
25/04/2014,14,24.2,38.5,1161.7,0.5557,0,3.3,,3.36,161.88,2.07,2.36,2.67,0
25/04/2014,15,23.8,40.5,1194.7,0.5584,0,3.7,,3.92,203.78,2.49,2.85,3.17,0
25/04/2014,16,22.8,47.8,1322.8,0.4604,0,3.8,,4.16,209.58,2.66,3.03,3.38,0
25/04/2014,17,21.0,55.6,1375.9,0.2217,0,3.6,,3.79,218.18,2.22,2.58,2.94,0
25/04/2014,18,19.4,60.7,1361.2,0.1135,0,2.9,,3.06,220.93,1.69,1.98,2.28,0
25/04/2014,19,17.3,73.2,1445.4,0.0243,0,3.3,,3.55,219.99,2.04,2.33,2.7,0
25/04/2014,20,15.8,85.2,1533.4,-0.0024,0,2.6,,2.95,216.18,1.64,1.84,2.18,0
25/04/2014,21,14.7,91.7,1536.5,-0.0032,0,1.7,,2.07,220.65,0.97,0.82,1.42,0
25/04/2014,22,13.8,96.6,1520.3,-0.003,0,1.1,,1.54,215.79,0.42,0.32,0.79,0
25/04/2014,23,13.4,98.9,1524.8,-0.0012,0,1.3,,1.59,220.65,0.59,0.74,0.88,0
26/04/2014,0,12.7,99.8,1463.1,-0.003,0,1.1,,1.27,219.41,0.31,0.47,0.5,0
26/04/2014,1,11.6,99.8,1359.4,-0.0029,0,0.6,,1.03,207.45,0.17,0.25,0.18,0
26/04/2014,2,10.8,99.8,1294.3,-0.0032,0,0.9,,1.35,208.14,0.22,0.42,0.54,0
26/04/2014,3,9.7,99.8,1199.4,-0.0023,0,0.2,,0.54,170.58,0.01,0.05,0.03,0
26/04/2014,4,8.6,99.8,1116.9,-0.002,0,0.1,,0.49,204.19,0,0,0,0
26/04/2014,5,7.9,99.8,1067.0,0.0046,0,0.1,,0.39,170.8,0,0,0.01,0
26/04/2014,6,8.4,99.8,1104.0,0.0794,0,0.3,,0.43,235.57,0.03,0.06,0.07,0
26/04/2014,7,11.6,95.7,1303.7,0.2528,0,1.1,,1.43,200.52,0.69,0.82,0.84,0
26/04/2014,8,14.2,77.8,1255.5,0.4344,0,2.5,,2.92,199.21,1.84,2.08,2.3,0
26/04/2014,9,15.3,74.8,1298.0,0.4857,0,3.0,,3.38,211.46,2.06,2.39,2.69,0
26/04/2014,10,16.1,71.9,1311.8,0.5136,0,2.7,,2.96,193.98,1.81,2.09,2.3,0
26/04/2014,11,16.7,66.7,1265.0,0.6641,0,3.0,,3.36,193.91,2.11,2.41,2.7,0
26/04/2014,12,17.2,57.9,1134.7,0.4787,0,2.9,,3.24,192.88,2.03,2.34,2.64,0
26/04/2014,13,17.2,54.8,1077.1,0.5452,0,3.2,,3.56,206.62,2.23,2.53,2.84,0
26/04/2014,14,17.4,53.8,1068.7,0.3107,0,2.7,,3.06,189.53,1.94,2.19,2.43,0
26/04/2014,15,17.3,53.8,1061.5,0.2917,0,2.4,,2.85,200.65,1.63,1.94,2.2,0
26/04/2014,16,17.3,52.8,1044.6,0.2965,0,2.8,,3.08,211.27,1.84,2.07,2.32,0
26/04/2014,17,16.0,57.6,1049.5,0.0935,0,2.5,,2.43,231.97,1.33,1.57,1.82,0
26/04/2014,18,14.6,60.8,1013.5,0.0707,0,1.6,,1.75,225.89,0.81,1.02,1.16,0
26/04/2014,19,14.3,63.5,1034.1,0.0113,0,1.0,,1.39,204.57,0.48,0.63,0.74,0
26/04/2014,20,13.8,71.6,1131.0,-0.001,0,0.9,,1.33,197.35,0.36,0.5,0.52,0
26/04/2014,21,13.3,73.3,1114.8,-0.0021,0,1.4,,1.82,192.62,0.84,1.01,1.16,0
26/04/2014,22,12.3,85.0,1216.8,-0.0013,0,1.1,,1.54,174.27,0.65,0.78,0.88,0
26/04/2014,23,12.0,87.2,1223.9,-0.0014,0,0.7,,1.01,166.69,0.23,0.37,0.25,0
27/04/2014,0,11.8,89.0,1228.7,-0.0008,0,0.7,,1.03,176.77,0.31,0.42,0.45,0
27/04/2014,1,11.4,92.9,1248.9,-0.0017,0,0.5,,0.78,204.96,0.1,0.18,0.08,0
27/04/2014,2,10.9,95.5,1243.9,-0.0009,0,0.4,,0.85,179.36,0.11,0.17,0.11,0
27/04/2014,3,10.3,98.5,1238.1,-0.0018,0,0.2,,0.73,168.58,0.02,0.05,0.04,0
27/04/2014,4,9.8,99.8,1211.6,-0.0012,0,0.7,,1.13,170.69,0.25,0.38,0.28,0
27/04/2014,5,9.7,99.8,1201.3,0.0053,0,1.3,,1.7,200.3,0.66,0.82,0.84,0
27/04/2014,6,9.8,99.8,1212.3,0.0682,0,1.1,,1.47,204.18,0.59,0.74,0.59,0
27/04/2014,7,10.5,97.6,1236.7,0.1477,0,1.6,,2.01,202.86,1.07,1.24,1.12,0
27/04/2014,8,11.6,88.5,1209.2,0.2934,0,1.6,,1.99,191.9,1.08,1.24,1.15,0
27/04/2014,9,13.4,74.8,1146.5,0.4496,0,1.9,,2.25,190.41,1.34,1.53,1.67,0
27/04/2014,10,15.0,57.5,980.7,0.6395,0,2.9,,3.14,199.16,1.97,2.21,2.47,0
27/04/2014,11,15.8,52.4,943.6,0.8093,0,2.7,,2.91,189.69,1.84,2.07,2.33,0
27/04/2014,12,16.2,50.4,927.9,0.4824,0,3.0,,3.31,195.15,2,2.25,2.6,0
27/04/2014,13,16.2,51.0,940.4,0.4787,0,2.8,,3.21,195.78,1.96,2.21,2.5,0
27/04/2014,14,16.3,50.8,943.5,0.4153,0,3.0,,3.3,194.52,1.95,2.22,2.56,0
27/04/2014,15,15.8,55.0,986.9,0.1762,0,2.1,,2.52,185.51,1.44,1.62,1.86,0
27/04/2014,16,16.5,52.7,987.1,0.3373,0,2.2,,2.58,181.27,1.54,1.7,1.96,0
27/04/2014,17,16.4,52.4,974.8,0.1498,0,2.2,,2.49,167.06,1.37,1.56,1.85,0
27/04/2014,18,16.3,53.5,994.8,0.126,0,1.8,,2.27,178.74,1.23,1.41,1.64,0
27/04/2014,19,15.6,57.0,1010.4,0.0215,0,1.0,,1.56,165.19,0.65,0.73,0.93,0
27/04/2014,20,14.2,66.8,1082.5,-0.0022,0,0.6,,1.26,161.62,0.38,0.32,0.63,0
27/04/2014,21,13.4,75.3,1155.5,-0.0014,0,0.8,,1.13,137.13,0.32,0.17,0.46,0
27/04/2014,22,12.2,85.0,1204.3,-0.0028,0,0.6,,0.93,128.97,0.18,0.1,0.24,0
27/04/2014,23,11.4,90.0,1211.3,-0.0018,0,1.0,,1.35,113.25,0.36,0.23,0.68,0
28/04/2014,0,10.6,94.1,1202.3,-0.0025,0,0.6,,0.91,166.2,0.16,0.07,0.15,0
28/04/2014,1,9.2,99.8,1161.1,-0.0018,0,0.2,,0.55,149.84,0.03,0,0,0
28/04/2014,2,8.4,99.8,1100.3,-0.0021,0,0.2,,0.58,199.58,0.01,0,0,0
28/04/2014,3,7.7,99.8,1050.3,-0.0013,0,0.1,,0.42,211.11,0,0,0,0
28/04/2014,4,7.5,99.8,1036.6,-0.0009,0,0.2,,0.48,209.82,0.01,0,0,0
28/04/2014,5,7.5,99.8,1032.2,0.0075,0,0.3,,0.67,217.08,0,0,0,0
28/04/2014,6,8.1,99.8,1076.0,0.0621,0,0.1,,0.46,214.76,0,0,0,0
28/04/2014,7,9.4,99.8,1174.7,0.1413,0,0.5,,0.72,229.24,0.11,0.01,0.11,0
28/04/2014,8,12.5,93.8,1353.5,0.3423,0,0.8,,0.82,221.68,0.43,0.29,0.51,0
28/04/2014,9,14.2,84.0,1360.4,0.4987,0,1.2,,1.32,231.61,0.71,0.73,0.99,0
28/04/2014,10,15.5,73.2,1292.5,0.5425,0,1.6,,1.78,121.48,1.09,1.13,1.4,0
28/04/2014,11,16.1,70.1,1285.9,0.6025,0,1.7,,1.86,125.52,1.09,1.2,1.44,0
28/04/2014,12,17.1,64.0,1248.1,0.5196,0,1.7,,2.07,144.71,1.27,1.34,1.57,0
28/04/2014,13,17.9,53.6,1096.7,0.5921,0,1.6,,1.89,131.22,1.07,1.18,1.45,0
28/04/2014,14,17.6,52.6,1055.2,0.0903,0,1.1,,1.56,156.78,0.73,0.77,0.99,0
28/04/2014,15,17.1,54.4,1062.6,0.1329,0,1.1,,1.39,132.39,0.62,0.66,0.8,0
28/04/2014,16,17.1,55.7,1087.9,0.093,0,0.8,,1.1,142.77,0.45,0.44,0.51,0
28/04/2014,17,17.0,57.3,1110.0,0.0793,0,0.9,,1.26,114.21,0.52,0.56,0.74,0
28/04/2014,18,16.8,59.0,1128.8,0.0576,0,1.0,,1.32,118.77,0.54,0.57,0.64,0
28/04/2014,19,16.6,68.6,1299.2,0.0165,0,0.6,,0.97,191.91,0.13,0.12,0.09,0
28/04/2014,20,15.5,81.6,1438.5,-0.0011,0,0.3,,0.68,195.02,0.05,0.02,0.01,0
28/04/2014,21,14.8,87.9,1481.2,-0.0008,0,0.5,,0.86,217.96,0.03,0.01,0,0
28/04/2014,22,14.4,91.5,1499.4,-0.0004,0,1.0,,1.45,213.23,0.27,0.17,0.59,0
28/04/2014,23,14.5,91.6,1509.6,-0.0008,0,0.7,,1.19,216.47,0.1,0.03,0.21,0
29/04/2014,0,13.9,97.5,1544.6,-0.0012,0,0.6,,0.93,221.45,0.04,0.01,0.03,0
29/04/2014,1,13.6,99.6,1549.6,-0.0016,0,0.5,,0.87,217.93,0.01,0,0,0
29/04/2014,2,13.1,99.8,1501.3,-0.0007,0,0.6,,1.01,210.76,0.12,0.03,0.13,0
29/04/2014,3,12.9,99.8,1480.1,-0.0007,0,0.8,,1.22,216.81,0.25,0.14,0.36,0.2
29/04/2014,4,12.7,99.8,1465.5,-0.0006,0,0.5,,0.8,210.68,0.04,0.01,0.04,0.2
29/04/2014,5,12.3,99.8,1432.2,0.0022,0,0.4,,0.76,201.09,0.08,0.02,0.06,0.3
29/04/2014,6,12.5,99.8,1448.5,0.0228,0,0.6,,0.9,219.91,0.06,0,0.08,0.1
29/04/2014,7,13.0,99.8,1491.2,0.0624,0,0.6,,0.87,223.54,0.12,0.02,0.03,0
29/04/2014,8,13.0,99.8,1497.7,0.0775,0,0.8,,1.18,220.41,0.29,0.09,0.35,0.1
29/04/2014,9,13.6,99.8,1554.6,0.0971,0,0.6,,0.91,200.05,0.23,0.04,0.14,0.5
29/04/2014,10,14.2,99.7,1615.4,0.1719,0,0.6,,0.85,217.34,0.24,0.05,0.07,0.5
29/04/2014,11,14.5,99.7,1644.0,0.244,0,1.2,,1.49,213.79,0.71,0.6,0.43,0
29/04/2014,12,15.1,98.6,1687.2,0.1936,0,0.7,,0.9,214.8,0.37,0.44,0.1,0
29/04/2014,13,15.4,91.5,1599.9,0.2834,0,1.0,,1.37,168.85,0.67,0.77,0.45,0
29/04/2014,14,16.3,77.3,1435.5,0.3905,0,0.9,,0.99,319.19,0.74,0.86,0.73,0
29/04/2014,15,16.2,77.9,1436.9,0.1096,0,0.7,,0.75,21.04,0.52,0.6,0.56,0
29/04/2014,16,15.8,87.4,1574.0,0.2056,0,1.5,,1.37,38.53,1.01,1.16,1.34,0
29/04/2014,17,16.0,84.2,1530.7,0.1705,0,1.2,,1.14,65.7,0.76,0.91,0.97,0
29/04/2014,18,15.7,84.4,1508.5,0.0852,0,1.1,,1.23,73.75,0.67,0.81,0.93,0
29/04/2014,19,15.2,86.0,1486.2,0.0269,0,1.0,,1.27,88.9,0.53,0.65,0.67,0
29/04/2014,20,14.1,95.2,1527.2,-0.0013,0,0.5,,0.82,112.74,0.14,0.19,0.14,0
29/04/2014,21,13.4,99.8,1537.9,-0.0004,0,0.4,,0.55,86.61,0.06,0.13,0.04,0
